Gender,Displaced,Scholarship holder,Debtor,Tuition fees up to date,age_range,approved_sem1_range,grade_admission_range,Target
1,0,0,1,1,Rango 24-30,Rango 0-2,Rango 100-115,Dropout
1,0,0,0,1,Rango 21-23,Rango 3-5,Rango 130-145,Graduate
1,1,0,0,1,Rango 19-20,Rango 6-10,Rango 115-130,Graduate
1,1,0,0,1,Rango 19-20,Rango 6-10,Rango 115-130,Graduate
1,1,1,0,1,Rango 19-20,Rango 6-10,Rango >160,Graduate
1,0,0,0,1,Rango 16-18,Rango 6-10,Rango 130-145,Graduate
1,1,0,1,1,Rango 19-20,Rango 0-2,Rango 115-130,Dropout
1,1,0,0,1,Rango 31-40,Rango 3-5,Rango 145-160,Graduate
0,1,0,0,0,Rango 19-20,Rango 3-5,Rango 115-130,Dropout
1,1,0,0,1,Rango 19-20,Rango 0-2,Rango 130-145,Graduate
1,1,0,0,1,Rango 21-23,Rango >10,Rango 130-145,Graduate
0,0,0,0,1,Rango 31-40,Rango 0-2,Rango 115-130,Dropout
1,1,0,0,0,Rango 21-23,Rango 0-2,Rango 115-130,Dropout
1,1,1,0,1,Rango 19-20,Rango 0-2,Rango 145-160,Graduate
0,1,0,0,1,Rango 19-20,Rango 6-10,Rango 115-130,Graduate
0,1,0,0,1,Rango 19-20,Rango 0-2,Rango 115-130,Dropout
0,1,1,0,1,Rango 21-23,Rango >10,Rango 145-160,Graduate
0,1,0,0,0,Rango 31-40,Rango 0-2,Rango 130-145,Dropout
1,1,0,0,1,Rango 19-20,Rango >10,Rango 130-145,Graduate
1,1,0,1,0,Rango 24-30,Rango 0-2,Rango 130-145,Dropout
1,1,0,0,1,Rango 24-30,Rango 0-2,Rango 115-130,Dropout
1,0,0,0,1,Rango 24-30,Rango 3-5,Rango >160,Graduate
1,1,0,0,1,Rango 19-20,Rango 3-5,Rango 100-115,Dropout
1,0,0,0,1,Rango 21-23,Rango 3-5,Rango 115-130,Dropout
1,0,0,0,1,Rango 19-20,Rango 6-10,Rango 130-145,Graduate
1,0,0,1,0,Rango 19-20,Rango 6-10,Rango 100-115,Dropout
1,0,1,0,1,Rango 24-30,Rango 3-5,Rango 0-100,Graduate
0,1,0,0,0,Rango 21-23,Rango 6-10,Rango 130-145,Graduate
0,1,0,1,0,Rango 21-23,Rango 6-10,Rango 130-145,Dropout
0,1,0,0,1,Rango 16-18,Rango 6-10,Rango 130-145,Graduate
0,0,0,0,1,Rango >41,Rango 6-10,Rango 100-115,Graduate
0,1,0,0,1,Rango 16-18,Rango 3-5,Rango 130-145,Graduate
0,1,0,0,1,Rango 24-30,Rango 0-2,Rango 100-115,Dropout
0,1,1,0,1,Rango 16-18,Rango 6-10,Rango 115-130,Graduate
0,1,0,1,0,Rango 19-20,Rango 0-2,Rango 115-130,Dropout
0,0,0,0,0,Rango 31-40,Rango 0-2,Rango 115-130,Dropout
0,1,0,0,1,Rango 19-20,Rango 3-5,Rango 130-145,Dropout
0,0,0,0,1,Rango >41,Rango 0-2,Rango 100-115,Dropout
0,0,0,0,1,Rango 31-40,Rango 0-2,Rango 100-115,Dropout
1,0,0,0,1,Rango 31-40,Rango 0-2,Rango 100-115,Dropout
0,1,0,0,1,Rango 24-30,Rango 3-5,Rango 100-115,Dropout
0,1,0,0,1,Rango 19-20,Rango 3-5,Rango 130-145,Graduate
0,0,0,0,0,Rango 31-40,Rango 0-2,Rango 115-130,Dropout
0,0,0,0,0,Rango 31-40,Rango 0-2,Rango 100-115,Dropout
0,0,0,0,0,Rango 31-40,Rango 0-2,Rango 100-115,Dropout
0,0,1,0,1,Rango 31-40,Rango >10,Rango 100-115,Graduate
0,0,0,0,1,Rango >41,Rango 6-10,Rango 100-115,Graduate
0,0,0,0,1,Rango >41,Rango >10,Rango 100-115,Graduate
0,1,0,0,1,Rango 16-18,Rango 3-5,Rango 115-130,Graduate
0,0,1,0,1,Rango 24-30,Rango 6-10,Rango 100-115,Graduate
0,1,0,0,1,Rango 21-23,Rango 6-10,Rango 0-100,Graduate
1,1,0,0,1,Rango 19-20,Rango 0-2,Rango 130-145,Dropout
1,1,0,0,1,Rango 19-20,Rango 0-2,Rango 130-145,Dropout
1,1,0,0,1,Rango 16-18,Rango 6-10,Rango 115-130,Graduate
0,1,1,0,1,Rango 21-23,Rango 3-5,Rango 100-115,Graduate
0,1,1,0,1,Rango 19-20,Rango 6-10,Rango 115-130,Graduate
0,1,1,0,1,Rango 16-18,Rango 6-10,Rango 130-145,Graduate
1,1,0,0,1,Rango 21-23,Rango 3-5,Rango 100-115,Graduate
0,0,0,0,1,Rango 31-40,Rango 0-2,Rango 100-115,Dropout
1,0,0,1,0,Rango 31-40,Rango 0-2,Rango 115-130,Dropout
1,1,0,0,0,Rango >41,Rango 0-2,Rango 115-130,Dropout
0,0,0,1,0,Rango 24-30,Rango 3-5,Rango 100-115,Dropout
0,0,0,0,1,Rango >41,Rango 6-10,Rango 115-130,Graduate
0,1,0,0,1,Rango 21-23,Rango 0-2,Rango 115-130,Graduate
0,0,0,0,1,Rango >41,Rango 3-5,Rango 130-145,Dropout
0,1,0,1,0,Rango 16-18,Rango 3-5,Rango 130-145,Dropout
1,1,1,0,1,Rango 21-23,Rango 6-10,Rango 145-160,Graduate
0,0,0,0,1,Rango 31-40,Rango 0-2,Rango 100-115,Dropout
0,1,1,0,1,Rango 21-23,Rango 3-5,Rango 115-130,Dropout
0,1,1,0,1,Rango 16-18,Rango 3-5,Rango 130-145,Graduate
1,1,0,0,1,Rango 19-20,Rango 0-2,Rango 115-130,Graduate
1,1,0,0,1,Rango 19-20,Rango 0-2,Rango 115-130,Dropout
1,1,0,0,1,Rango 21-23,Rango 6-10,Rango 115-130,Graduate
1,0,0,0,1,Rango 21-23,Rango 0-2,Rango 115-130,Dropout
1,1,0,0,1,Rango 19-20,Rango 0-2,Rango 145-160,Dropout
1,1,1,1,0,Rango 19-20,Rango 0-2,Rango 115-130,Dropout
1,0,1,0,1,Rango 16-18,Rango 6-10,Rango >160,Graduate
1,1,0,0,1,Rango 16-18,Rango 3-5,Rango 130-145,Dropout
1,0,0,1,1,Rango 19-20,Rango 3-5,Rango 100-115,Dropout
1,1,0,0,1,Rango 16-18,Rango 0-2,Rango 145-160,Graduate
1,1,0,0,1,Rango 19-20,Rango 6-10,Rango 115-130,Graduate
1,0,0,1,0,Rango 24-30,Rango 0-2,Rango 115-130,Dropout
1,1,0,0,1,Rango 19-20,Rango 3-5,Rango 0-100,Graduate
1,1,0,0,1,Rango 16-18,Rango 6-10,Rango 130-145,Graduate
1,1,0,0,1,Rango 16-18,Rango 6-10,Rango 130-145,Graduate
1,1,0,0,1,Rango 16-18,Rango 3-5,Rango 130-145,Dropout
0,1,0,0,1,Rango 16-18,Rango 6-10,Rango 100-115,Graduate
0,1,0,0,0,Rango 31-40,Rango 0-2,Rango 100-115,Dropout
0,0,1,0,1,Rango 31-40,Rango 6-10,Rango 100-115,Graduate
0,1,0,0,1,Rango 24-30,Rango 3-5,Rango 100-115,Dropout
0,0,0,0,1,Rango 19-20,Rango 3-5,Rango 115-130,Graduate
0,1,0,0,1,Rango 24-30,Rango 3-5,Rango 0-100,Dropout
0,1,1,0,1,Rango 19-20,Rango 6-10,Rango 115-130,Dropout
0,1,1,0,1,Rango 19-20,Rango 6-10,Rango 115-130,Graduate
0,1,0,0,1,Rango 19-20,Rango 6-10,Rango 115-130,Graduate
0,1,0,0,1,Rango 21-23,Rango 3-5,Rango 115-130,Graduate
0,0,0,0,0,Rango >41,Rango 6-10,Rango 145-160,Dropout
0,0,0,0,1,Rango >41,Rango 6-10,Rango 115-130,Dropout
0,0,0,0,1,Rango 24-30,Rango 6-10,Rango 100-115,Dropout
0,0,0,0,0,Rango >41,Rango 0-2,Rango 145-160,Dropout
0,1,1,0,1,Rango 16-18,Rango 6-10,Rango 115-130,Graduate
1,1,0,0,1,Rango 31-40,Rango 3-5,Rango 130-145,Dropout
1,1,0,0,0,Rango 19-20,Rango 3-5,Rango 130-145,Dropout
1,0,0,1,1,Rango 24-30,Rango 0-2,Rango 100-115,Dropout
1,0,0,0,1,Rango >41,Rango 3-5,Rango 115-130,Graduate
1,0,0,1,0,Rango >41,Rango 0-2,Rango 130-145,Dropout
1,1,0,0,1,Rango >41,Rango 3-5,Rango 130-145,Graduate
1,0,0,0,1,Rango >41,Rango 3-5,Rango 145-160,Graduate
1,0,1,0,1,Rango 16-18,Rango 6-10,Rango 115-130,Graduate
1,1,0,0,1,Rango 31-40,Rango 3-5,Rango 145-160,Graduate
1,0,1,0,1,Rango 21-23,Rango 6-10,Rango 100-115,Graduate
1,0,0,1,1,Rango 24-30,Rango 0-2,Rango 100-115,Dropout
1,1,0,0,1,Rango 19-20,Rango >10,Rango 145-160,Graduate
0,1,1,0,1,Rango 19-20,Rango 6-10,Rango 115-130,Graduate
0,1,0,0,1,Rango 16-18,Rango 6-10,Rango >160,Graduate
0,1,0,0,1,Rango 16-18,Rango 6-10,Rango 115-130,Graduate
0,0,0,0,1,Rango 19-20,Rango 3-5,Rango 115-130,Graduate
0,1,0,0,1,Rango 19-20,Rango 3-5,Rango 115-130,Dropout
0,1,0,0,1,Rango 21-23,Rango 0-2,Rango 115-130,Dropout
0,1,0,0,1,Rango 21-23,Rango >10,Rango 115-130,Graduate
0,0,1,0,1,Rango 16-18,Rango 6-10,Rango 100-115,Graduate
0,1,0,0,1,Rango 16-18,Rango 6-10,Rango 115-130,Dropout
0,1,1,0,1,Rango 19-20,Rango 6-10,Rango 130-145,Graduate
0,1,0,0,1,Rango 16-18,Rango 6-10,Rango 130-145,Graduate
0,1,1,0,1,Rango 19-20,Rango 6-10,Rango 100-115,Graduate
0,1,0,0,1,Rango 19-20,Rango 6-10,Rango 115-130,Dropout
0,1,0,0,1,Rango 19-20,Rango 3-5,Rango 115-130,Graduate
0,0,0,0,1,Rango 19-20,Rango 3-5,Rango 115-130,Graduate
0,1,1,0,1,Rango 19-20,Rango 0-2,Rango 130-145,Graduate
0,1,0,0,1,Rango 24-30,Rango >10,Rango 145-160,Graduate
0,1,0,0,1,Rango 16-18,Rango 6-10,Rango 145-160,Graduate
0,0,0,0,1,Rango 16-18,Rango 6-10,Rango 130-145,Graduate
0,0,1,0,1,Rango 16-18,Rango 6-10,Rango 130-145,Graduate
0,0,0,0,1,Rango 19-20,Rango 3-5,Rango 115-130,Graduate
0,0,1,0,1,Rango 19-20,Rango 6-10,Rango 130-145,Graduate
0,1,0,0,1,Rango 16-18,Rango 6-10,Rango 130-145,Graduate
0,0,0,1,0,Rango 21-23,Rango 3-5,Rango 100-115,Dropout
0,0,1,1,1,Rango 21-23,Rango 3-5,Rango 130-145,Graduate
0,0,0,0,1,Rango 19-20,Rango 6-10,Rango 130-145,Graduate
0,1,0,0,0,Rango 21-23,Rango 3-5,Rango 130-145,Dropout
0,1,0,0,1,Rango 24-30,Rango 6-10,Rango >160,Graduate
0,1,0,0,1,Rango 16-18,Rango 6-10,Rango 115-130,Graduate
0,0,0,0,0,Rango 16-18,Rango 3-5,Rango 115-130,Dropout
1,1,0,0,1,Rango 19-20,Rango 0-2,Rango 130-145,Dropout
1,0,1,0,1,Rango 31-40,Rango 3-5,Rango 115-130,Graduate
1,0,0,0,1,Rango 21-23,Rango 3-5,Rango 115-130,Graduate
1,0,0,0,1,Rango 24-30,Rango 3-5,Rango 100-115,Dropout
1,1,0,1,1,Rango 19-20,Rango 3-5,Rango 115-130,Dropout
1,1,0,0,1,Rango 21-23,Rango 3-5,Rango 115-130,Dropout
1,1,0,0,1,Rango 16-18,Rango 6-10,Rango 115-130,Graduate
1,1,0,0,1,Rango 21-23,Rango 6-10,Rango 130-145,Graduate
1,1,0,0,1,Rango 21-23,Rango 0-2,Rango 100-115,Graduate
1,0,0,1,0,Rango 31-40,Rango 3-5,Rango 130-145,Dropout
1,1,0,0,1,Rango 19-20,Rango 0-2,Rango 115-130,Dropout
1,0,0,0,1,Rango 24-30,Rango 0-2,Rango 130-145,Dropout
1,1,0,0,0,Rango 19-20,Rango 0-2,Rango 130-145,Dropout
1,1,1,0,1,Rango 19-20,Rango 6-10,Rango 130-145,Graduate
1,0,0,0,1,Rango 31-40,Rango 0-2,Rango 145-160,Dropout
1,1,1,0,1,Rango 19-20,Rango 6-10,Rango 100-115,Graduate
1,1,0,0,1,Rango 21-23,Rango 3-5,Rango 130-145,Graduate
1,0,0,0,1,Rango 24-30,Rango 0-2,Rango 115-130,Dropout
1,1,0,0,1,Rango 16-18,Rango 6-10,Rango >160,Dropout
1,1,0,0,1,Rango 24-30,Rango 0-2,Rango 130-145,Dropout
1,0,1,0,1,Rango 16-18,Rango 6-10,Rango 145-160,Graduate
1,1,0,0,1,Rango 16-18,Rango 6-10,Rango 115-130,Graduate
1,0,0,0,1,Rango 16-18,Rango 0-2,Rango 115-130,Dropout
1,1,0,0,1,Rango 16-18,Rango 6-10,Rango 130-145,Graduate
1,0,1,0,1,Rango 24-30,Rango 6-10,Rango 130-145,Graduate
1,0,0,0,1,Rango 16-18,Rango 0-2,Rango 130-145,Dropout
1,0,0,0,1,Rango 24-30,Rango 3-5,Rango 100-115,Dropout
0,1,0,0,1,Rango 19-20,Rango 6-10,Rango 130-145,Graduate
0,1,1,0,1,Rango 19-20,Rango 6-10,Rango 130-145,Graduate
0,1,0,0,0,Rango 31-40,Rango 3-5,Rango 100-115,Dropout
0,1,1,0,1,Rango 16-18,Rango 6-10,Rango 130-145,Graduate
0,1,0,0,1,Rango 19-20,Rango 6-10,Rango 130-145,Graduate
0,1,1,0,1,Rango 19-20,Rango 6-10,Rango 130-145,Graduate
1,0,0,0,1,Rango 24-30,Rango 0-2,Rango 115-130,Dropout
1,0,0,0,1,Rango 24-30,Rango 0-2,Rango 100-115,Dropout
1,1,0,0,1,Rango 16-18,Rango 3-5,Rango 115-130,Graduate
0,1,1,0,1,Rango 16-18,Rango 6-10,Rango 115-130,Graduate
0,1,0,0,1,Rango 21-23,Rango >10,Rango 130-145,Graduate
0,1,1,0,1,Rango 16-18,Rango 6-10,Rango 115-130,Graduate
0,1,0,0,1,Rango 21-23,Rango >10,Rango 145-160,Graduate
0,1,0,0,1,Rango 31-40,Rango 3-5,Rango 115-130,Dropout
0,0,1,0,1,Rango 24-30,Rango >10,Rango 130-145,Graduate
0,1,0,0,0,Rango 16-18,Rango 0-2,Rango 130-145,Dropout
1,0,0,0,1,Rango 31-40,Rango >10,Rango 130-145,Graduate
1,0,0,0,1,Rango 19-20,Rango 3-5,Rango 115-130,Graduate
1,1,0,0,0,Rango 19-20,Rango 3-5,Rango 130-145,Dropout
1,0,0,1,1,Rango 31-40,Rango 3-5,Rango 145-160,Dropout
1,0,0,0,0,Rango 21-23,Rango 0-2,Rango 100-115,Dropout
1,0,0,0,1,Rango 21-23,Rango 6-10,Rango 115-130,Graduate
1,1,0,0,1,Rango 16-18,Rango 6-10,Rango 115-130,Graduate
1,0,0,0,1,Rango 24-30,Rango 6-10,Rango 130-145,Graduate
1,0,0,0,0,Rango 31-40,Rango 0-2,Rango 115-130,Dropout
1,0,0,0,1,Rango 16-18,Rango 3-5,Rango 130-145,Dropout
1,1,0,0,1,Rango 16-18,Rango 6-10,Rango 115-130,Dropout
1,0,0,1,0,Rango 19-20,Rango 3-5,Rango 100-115,Dropout
1,0,0,1,0,Rango >41,Rango 0-2,Rango 0-100,Dropout
1,1,0,0,1,Rango 24-30,Rango 3-5,Rango 130-145,Dropout
1,0,0,1,0,Rango 24-30,Rango 3-5,Rango 145-160,Dropout
1,1,0,0,0,Rango 24-30,Rango 0-2,Rango 115-130,Dropout
1,0,0,1,0,Rango 24-30,Rango 0-2,Rango 115-130,Dropout
1,1,0,0,1,Rango 24-30,Rango >10,Rango 100-115,Dropout
1,1,1,0,1,Rango 19-20,Rango 0-2,Rango 130-145,Graduate
1,1,0,1,0,Rango 19-20,Rango 0-2,Rango 115-130,Dropout
0,1,0,0,0,Rango 21-23,Rango 3-5,Rango 145-160,Dropout
0,1,0,0,1,Rango 19-20,Rango 6-10,Rango 115-130,Graduate
0,1,1,0,1,Rango 16-18,Rango 6-10,Rango 100-115,Graduate
0,1,0,1,1,Rango 19-20,Rango 6-10,Rango 115-130,Graduate
0,1,1,0,1,Rango 16-18,Rango 0-2,Rango 145-160,Dropout
1,0,0,0,1,Rango 31-40,Rango 6-10,Rango >160,Graduate
1,0,0,1,1,Rango 19-20,Rango 3-5,Rango 130-145,Graduate
1,0,1,0,1,Rango 21-23,Rango >10,Rango 130-145,Graduate
0,1,0,0,1,Rango 24-30,Rango 0-2,Rango 115-130,Dropout
0,0,0,1,0,Rango 24-30,Rango 3-5,Rango 100-115,Dropout
1,0,0,0,1,Rango 24-30,Rango 0-2,Rango 130-145,Dropout
0,1,1,0,1,Rango 19-20,Rango 6-10,Rango 130-145,Graduate
1,0,0,0,0,Rango 19-20,Rango 0-2,Rango 145-160,Dropout
1,0,0,0,1,Rango 31-40,Rango 6-10,Rango 130-145,Graduate
1,0,0,1,1,Rango 31-40,Rango 3-5,Rango 145-160,Dropout
1,1,0,0,1,Rango 21-23,Rango 3-5,Rango 0-100,Graduate
1,1,0,0,1,Rango 19-20,Rango 6-10,Rango 115-130,Graduate
1,1,1,0,1,Rango 21-23,Rango 6-10,Rango 100-115,Graduate
1,0,0,0,1,Rango 24-30,Rango 6-10,Rango 130-145,Dropout
1,0,0,0,1,Rango 24-30,Rango 6-10,Rango 130-145,Dropout
1,0,0,0,1,Rango >41,Rango 0-2,Rango 100-115,Dropout
1,0,0,0,1,Rango 24-30,Rango 3-5,Rango 130-145,Graduate
1,1,0,0,1,Rango 21-23,Rango 3-5,Rango 100-115,Dropout
1,1,1,0,1,Rango 16-18,Rango 6-10,Rango 115-130,Graduate
1,0,0,0,1,Rango 24-30,Rango 6-10,Rango 115-130,Graduate
1,0,0,0,1,Rango 16-18,Rango 0-2,Rango 130-145,Dropout
1,0,0,1,1,Rango 24-30,Rango 3-5,Rango 130-145,Dropout
1,1,0,0,1,Rango 21-23,Rango 0-2,Rango 130-145,Dropout
0,1,1,0,1,Rango 19-20,Rango 6-10,Rango 130-145,Graduate
0,1,1,0,1,Rango 16-18,Rango 6-10,Rango 145-160,Graduate
0,1,1,0,1,Rango 16-18,Rango 3-5,Rango 130-145,Dropout
0,0,0,1,0,Rango 31-40,Rango 3-5,Rango 100-115,Dropout
0,1,0,1,0,Rango 19-20,Rango 3-5,Rango 115-130,Dropout
1,1,0,0,1,Rango 16-18,Rango 3-5,Rango 115-130,Dropout
1,0,0,0,1,Rango 31-40,Rango >10,Rango 130-145,Graduate
1,0,1,0,1,Rango 16-18,Rango 3-5,Rango 115-130,Graduate
1,1,0,0,1,Rango 21-23,Rango 6-10,Rango 115-130,Dropout
1,0,0,1,0,Rango 31-40,Rango 0-2,Rango 100-115,Dropout
1,0,0,0,1,Rango 31-40,Rango 0-2,Rango 130-145,Dropout
1,0,0,0,1,Rango 16-18,Rango 0-2,Rango 115-130,Dropout
1,1,0,0,1,Rango 24-30,Rango 6-10,Rango 115-130,Graduate
1,0,0,0,1,Rango 24-30,Rango 6-10,Rango 115-130,Graduate
0,1,1,0,1,Rango 19-20,Rango 6-10,Rango 115-130,Graduate
1,0,0,0,1,Rango >41,Rango 3-5,Rango 115-130,Dropout
1,1,0,0,1,Rango 19-20,Rango 3-5,Rango 130-145,Graduate
1,1,0,0,1,Rango 19-20,Rango 0-2,Rango 115-130,Dropout
0,0,0,0,1,Rango 31-40,Rango >10,Rango 130-145,Graduate
0,1,0,0,1,Rango 24-30,Rango 6-10,Rango 115-130,Graduate
0,1,0,1,0,Rango 19-20,Rango 0-2,Rango 115-130,Dropout
0,1,0,0,1,Rango 16-18,Rango 6-10,Rango 115-130,Dropout
0,0,0,0,1,Rango 24-30,Rango 0-2,Rango 100-115,Dropout
0,0,0,0,1,Rango 19-20,Rango 6-10,Rango 100-115,Graduate
0,0,0,0,1,Rango 16-18,Rango 6-10,Rango 145-160,Graduate
0,0,1,0,1,Rango 16-18,Rango 6-10,Rango 130-145,Graduate
0,0,0,1,0,Rango 24-30,Rango 0-2,Rango 115-130,Dropout
0,0,0,1,1,Rango 16-18,Rango 3-5,Rango 130-145,Dropout
0,0,1,0,1,Rango 16-18,Rango 6-10,Rango 115-130,Graduate
0,1,1,0,1,Rango 16-18,Rango 3-5,Rango 115-130,Graduate
0,1,1,0,0,Rango 19-20,Rango 3-5,Rango 115-130,Dropout
0,0,1,0,1,Rango 19-20,Rango 6-10,Rango 115-130,Graduate
0,0,1,1,1,Rango 19-20,Rango 3-5,Rango 115-130,Graduate
0,0,0,0,1,Rango 31-40,Rango 6-10,Rango 100-115,Graduate
0,1,0,0,1,Rango 19-20,Rango 6-10,Rango 130-145,Graduate
0,1,0,0,1,Rango 24-30,Rango 6-10,Rango 100-115,Graduate
0,1,0,0,1,Rango 16-18,Rango 0-2,Rango 145-160,Dropout
1,1,0,0,1,Rango 19-20,Rango 0-2,Rango 130-145,Dropout
1,0,1,0,1,Rango 16-18,Rango 3-5,Rango 145-160,Graduate
1,1,0,1,1,Rango 19-20,Rango 6-10,Rango 115-130,Graduate
1,1,0,0,1,Rango 19-20,Rango 3-5,Rango 130-145,Dropout
1,0,0,0,1,Rango 19-20,Rango 6-10,Rango 115-130,Dropout
1,1,0,0,1,Rango >41,Rango 3-5,Rango 130-145,Dropout
1,0,0,0,1,Rango 19-20,Rango 6-10,Rango 130-145,Graduate
1,1,0,0,0,Rango 21-23,Rango 0-2,Rango 115-130,Dropout
1,0,0,0,1,Rango 16-18,Rango 3-5,Rango 130-145,Dropout
1,0,0,0,1,Rango 19-20,Rango 3-5,Rango 115-130,Graduate
1,1,0,0,1,Rango 19-20,Rango 6-10,Rango >160,Graduate
1,0,0,1,0,Rango 31-40,Rango 0-2,Rango 100-115,Dropout
1,0,0,0,0,Rango 31-40,Rango 0-2,Rango 100-115,Dropout
0,1,1,1,0,Rango 19-20,Rango 6-10,Rango 130-145,Graduate
1,1,0,1,0,Rango 21-23,Rango 3-5,Rango 145-160,Graduate
1,0,0,0,1,Rango 19-20,Rango 6-10,Rango 130-145,Graduate
1,0,0,1,1,Rango 24-30,Rango 0-2,Rango 130-145,Dropout
1,1,0,0,0,Rango 19-20,Rango 0-2,Rango 100-115,Dropout
1,1,0,0,1,Rango 16-18,Rango 6-10,Rango 130-145,Graduate
1,0,1,0,1,Rango 24-30,Rango 0-2,Rango 130-145,Dropout
1,0,0,0,1,Rango 24-30,Rango 3-5,Rango 130-145,Graduate
1,0,0,0,0,Rango 24-30,Rango 0-2,Rango 115-130,Dropout
1,0,0,1,0,Rango 31-40,Rango 0-2,Rango 145-160,Dropout
1,1,1,0,1,Rango 19-20,Rango >10,Rango 130-145,Graduate
1,1,0,0,1,Rango 19-20,Rango 6-10,Rango 130-145,Graduate
1,1,0,1,0,Rango 21-23,Rango 0-2,Rango 130-145,Dropout
1,1,1,0,1,Rango 19-20,Rango 0-2,Rango 115-130,Dropout
1,0,0,0,1,Rango 19-20,Rango 6-10,Rango 115-130,Graduate
1,1,0,0,1,Rango 24-30,Rango 0-2,Rango 0-100,Dropout
1,1,1,0,1,Rango 19-20,Rango 6-10,Rango 130-145,Graduate
1,0,0,0,1,Rango 24-30,Rango 6-10,Rango 115-130,Graduate
1,0,0,0,1,Rango 31-40,Rango 0-2,Rango 100-115,Dropout
1,1,0,0,1,Rango 16-18,Rango 0-2,Rango 115-130,Dropout
1,1,1,1,0,Rango 16-18,Rango 0-2,Rango 130-145,Dropout
1,0,0,0,1,Rango 16-18,Rango 6-10,Rango 130-145,Graduate
1,0,0,0,1,Rango 31-40,Rango 3-5,Rango 130-145,Dropout
0,0,0,0,1,Rango 19-20,Rango 0-2,Rango 115-130,Dropout
1,1,0,0,1,Rango 16-18,Rango 0-2,Rango 145-160,Graduate
0,1,0,0,1,Rango 19-20,Rango 6-10,Rango 115-130,Graduate
1,1,0,0,0,Rango 24-30,Rango 6-10,Rango >160,Dropout
1,0,0,1,0,Rango >41,Rango 0-2,Rango >160,Dropout
0,0,0,0,1,Rango 16-18,Rango 6-10,Rango >160,Graduate
0,1,0,0,1,Rango 16-18,Rango 0-2,Rango 145-160,Graduate
0,1,0,0,1,Rango 16-18,Rango 0-2,Rango 145-160,Graduate
0,1,1,0,1,Rango 16-18,Rango 6-10,Rango 115-130,Graduate
0,1,0,0,1,Rango 16-18,Rango 3-5,Rango 145-160,Dropout
0,1,0,0,1,Rango 21-23,Rango >10,Rango 115-130,Graduate
0,1,0,1,0,Rango 16-18,Rango 3-5,Rango 100-115,Dropout
0,1,0,0,1,Rango 16-18,Rango 0-2,Rango 145-160,Graduate
0,1,0,0,1,Rango 21-23,Rango 6-10,Rango 145-160,Graduate
0,0,0,1,1,Rango 19-20,Rango 6-10,Rango 100-115,Graduate
0,0,0,0,1,Rango 24-30,Rango 6-10,Rango 115-130,Graduate
0,1,0,0,1,Rango 16-18,Rango 6-10,Rango 115-130,Graduate
0,1,0,0,1,Rango 16-18,Rango 6-10,Rango 145-160,Graduate
0,1,0,0,1,Rango 19-20,Rango 6-10,Rango 115-130,Graduate
0,1,1,0,1,Rango 19-20,Rango 6-10,Rango 145-160,Graduate
0,1,0,0,1,Rango 16-18,Rango 6-10,Rango 115-130,Graduate
0,1,0,0,1,Rango 16-18,Rango 6-10,Rango 115-130,Graduate
0,1,0,0,1,Rango 19-20,Rango 6-10,Rango 130-145,Graduate
0,1,0,0,1,Rango 16-18,Rango 3-5,Rango 115-130,Graduate
0,1,0,0,1,Rango 19-20,Rango 6-10,Rango 115-130,Graduate
0,1,0,0,1,Rango 16-18,Rango 6-10,Rango 115-130,Graduate
0,0,0,1,0,Rango 16-18,Rango 3-5,Rango 100-115,Dropout
0,1,0,0,1,Rango 16-18,Rango 3-5,Rango 130-145,Graduate
0,1,0,0,1,Rango 16-18,Rango 6-10,Rango 130-145,Graduate
0,1,1,0,1,Rango 16-18,Rango 6-10,Rango 130-145,Graduate
0,1,0,0,1,Rango 19-20,Rango 6-10,Rango 115-130,Graduate
0,1,1,0,1,Rango 21-23,Rango 3-5,Rango 130-145,Graduate
0,1,0,0,1,Rango 16-18,Rango 6-10,Rango 130-145,Graduate
0,0,0,0,1,Rango 16-18,Rango 3-5,Rango 115-130,Graduate
0,0,1,1,1,Rango 16-18,Rango 0-2,Rango 115-130,Dropout
0,0,0,0,1,Rango 19-20,Rango 6-10,Rango 115-130,Graduate
0,1,1,0,1,Rango 19-20,Rango 3-5,Rango 115-130,Graduate
0,0,1,0,1,Rango 16-18,Rango 6-10,Rango 130-145,Graduate
0,1,1,0,1,Rango 16-18,Rango 6-10,Rango 115-130,Graduate
0,1,0,0,1,Rango 16-18,Rango 6-10,Rango 115-130,Graduate
0,1,0,0,1,Rango 19-20,Rango 6-10,Rango 115-130,Graduate
0,1,0,0,1,Rango 16-18,Rango 3-5,Rango 115-130,Graduate
0,0,1,0,1,Rango 24-30,Rango 6-10,Rango 115-130,Graduate
0,1,1,0,1,Rango 19-20,Rango 6-10,Rango 115-130,Graduate
0,1,0,0,1,Rango 16-18,Rango 6-10,Rango 130-145,Graduate
0,1,0,0,1,Rango 19-20,Rango 6-10,Rango 130-145,Graduate
0,0,0,0,1,Rango 16-18,Rango 6-10,Rango 130-145,Graduate
0,0,0,0,1,Rango 24-30,Rango 3-5,Rango 100-115,Dropout
0,1,0,0,1,Rango 21-23,Rango 3-5,Rango 100-115,Graduate
0,1,1,0,1,Rango 16-18,Rango 6-10,Rango 115-130,Graduate
0,1,0,0,1,Rango 16-18,Rango 6-10,Rango 115-130,Graduate
0,0,1,0,1,Rango 19-20,Rango 6-10,Rango 115-130,Graduate
0,1,0,0,1,Rango 19-20,Rango 6-10,Rango 115-130,Graduate
